Country Code,Country Name,IDENT,LAT,LON
UK,United Kingdom,FFA82,51.72436,-1.40174
UK,United Kingdom,FFA87,51.70709,-1.39799
DE,Germany,FFM01,50.04633,8.61394
DE,Germany,FFM10,49.88175,8.71846
DE,Germany,FFM13,49.81018,8.69556
DE,Germany,FFM14,49.883,8.39105
DE,Germany,FFM20,49.99076,8.60346
DE,Germany,FFM22,49.80232,8.27566
DE,Germany,FFM25,50.07373,9.28299
DE,Germany,FFM27,50.03522,7.91371
DE,Germany,FFM28,50.07139,7.91339
DE,Germany,FFM29,49.62089,8.64872
DE,Germany,FFM30,50.0773,9.41223
DE,Germany,FFM31,49.89155,8.55066
DE,Germany,FFM40,50.084,9.67077
DE,Germany,FFM70,50.06754,7.91321
DE,Germany,FFM73,49.78129,8.49226
DE,Germany,FFM88,50.05821,8.84387
DE,Germany,FFM90,49.99312,8.45299
DE,Germany,FFM97,50.0199,8.3919
DE,Germany,FFM99,49.7482,8.47479
DE,Germany,FH004,50.1523,7.36731
DE,Germany,FH060,50.03525,7.34947
DE,Germany,FH061,50.05944,7.22684
DE,Germany,FH062,50.01458,7.2274
DE,Germany,FH063,50.10288,7.41658
DE,Germany,FH064,50.06617,7.5217
DE,Germany,FH065,50.12391,7.43749
DE,Germany,FH066,50.12469,7.43828
DE,Germany,FH067,50.04903,7.49801
DE,Germany,FH068,50.17419,7.38625
DE,Germany,FH070,49.86422,7.17789
DE,Germany,FH071,49.91529,7.11033
DE,Germany,FH073,49.8748,7.08031
DE,Germany,FH075,49.74066,7.05221
DE,Germany,FH076,49.79469,7.10706
DE,Germany,FH077,49.85232,7.01741
DE,Germany,FH078,49.80638,6.98766
DE,Germany,FH080,49.98336,7.03772
DE,Germany,FH400,49.97311,7.44116
